ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
87339,Jordi Nuez Carretero,M,31,190,89,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Bronze
87347,Rodrigo Fabin Nez Ortiz,M,23,180,70,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
87849,Xavier O'Callaghan Ferrer,M,28,186,80,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Bronze
87869,David O'Connor,M,38,180,77,United States,USA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
88420,Yoriko Okamoto,F,29,169,67,Japan,JPN,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Women's Welterweight,Bronze
88583,"Jess ""Josu"" Olalla Iraeta",M,29,196,95,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Bronze
88593,Rafael Andrs Olarra Guerrero,M,22,184,75,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
88666,Gennady Yuryevich Oleshchuk,M,25,160,62,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,Bronze
88745,"Carl Oliver, Jr.",M,31,178,80,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
89167,Junko Onishi,F,25,165,57,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
89477,Luis Patricio Ormazbal Mozo,M,21,170,65,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
89543,Antonio Carlos Ortega Prez,M,29,184,86,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Bronze
90007,Merlene Joyce Ottey-Page,F,40,175,62,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,Bronze
90673,Olena Ivanivna Pakholchyk,F,35,180,67,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Bronze
91112,Kharikleia Pantazi,F,15,164,41,Greece,GRE,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
91268,Samuele Papi,M,27,190,84,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
91501,Park Gyeong-Wan,M,28,178,86,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
91522,Park Jae-Hong,M,27,176,82,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
91544,Park Jin-Man,M,23,177,78,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
91553,Park Jong-Ho,M,27,176,75,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
91587,Park Seok-Jin,M,28,179,75,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
91977,Aneta Pastuszka-Konieczna,F,22,168,73,Poland,POL,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
92707,Carlos Alberto Pedroso Curiel,M,33,190,88,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",Bronze
92796,Mria Pekli (-Kelly),F,28,158,57,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Lightweight,Bronze
92881,Giovanni Pellielo,M,30,173,93,Italy,ITA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,Bronze
93353,Juan Prez Mrquez,M,26,202,100,Spain,ESP,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Bronze
93365,Luis Alberto Prez Rionda,M,31,172,72,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
93602,Nanceen Lavern Perry,F,23,176,68,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
93673,Indrek Pertelson,M,29,193,112,Estonia,EST,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Heavyweight,Bronze
93746,Rodrigo de Paula Pessoa,M,27,177,67,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
94071,Silvijo Petriko,M,20,174,54,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
94100,Aleksey Aleksandrovich Petrov,M,26,170,92,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
94146,Tatyana Vladimirovna Petrova,F,27,162,63,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
94150,Yuliya Sergeyevna Petrova,F,21,170,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
94375,Cornelia Pfohl (-Griem),F,29,175,58,Germany,GER,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,Bronze
94693,Emanuela Pierantozzi,F,32,170,78,Italy,ITA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,Bronze
95282,David Marcelo Pizarro Corts,M,21,166,62,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
95591,Yevgeny Anatolyevich Podgorny,M,23,161,56,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Team All-Around,Bronze
95793,Anna Polatou,F,16,166,45,Greece,GRE,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
95868,Claudia Mara Poll Ahrens,F,27,191,76,Costa Rica,CRC,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Freestyle,Bronze
95868,Claudia Mara Poll Ahrens,F,27,191,76,Costa Rica,CRC,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,Bronze
96143,Florin Popescu,M,26,183,80,Romania,ROU,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
96161,Kristina Poplavskaja (-Bagvilien),F,29,184,77,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Bronze
96546,Manolo Poulot Ramos,M,26,165,60,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Extra-Lightweight,Bronze
96956,Mitic Pricop,M,22,178,76,Romania,ROU,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
97043,Birgit Prinz,F,22,179,74,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
97072,Irina Anatolyevna Privalova (Sergeyeva-),F,31,174,64,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
97125,Yelena Sergeyevna Produnova,F,20,150,39,Russia,RUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,Bronze
97508,Dean Lester Pullar,M,27,186,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Springboard,Bronze
97775,Qin Yiyuan,F,27,173,62,China-1,CHN,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Doubles,Bronze
98215,Elena Radu,F,25,178,71,Romania,ROU,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
98400,Iulian Raicea,M,27,175,72,Romania,ROU,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze
98940,Raquel Peluci Xavier da Silva,F,22,191,71,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze
99165,Ronald Rauhe,M,18,179,82,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Bronze
99252,Mary Elise Ray,F,18,152,48,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Bronze
99634,Jan ehula,M,26,176,65,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Men's Olympic Distance,Bronze
100228,Pedro Antonio Reyes Gonzlez,M,27,184,80,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,21,163,82,United States,USA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Double Trap,Bronze
100390,Maria Fernanda Moreira Ribeiro,F,31,161,48,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",Bronze
100428,Ricarda Raquel Barbosa Lima,F,30,185,66,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Bronze
100552,Passion J. Richardson,F,25,155,51,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
100619,Simona Marcela Richter,F,28,170,78,Romania,ROU,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,Bronze
101436,Emma Robinson,F,28,183,70,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
101554,Melanie Jane Roche,F,29,165,63,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
101702,Alexis Rodrguez Valera,M,22,198,120,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
102084,Mauricio Javier Rojas Toro,M,22,NA,NA,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
102109,Marianne Rokne,F,22,178,73,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
102324,Maikro Eusebio Romero Esquivel,M,27,165,48,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Flyweight,Bronze
102515,Simone Rosalba,M,24,196,89,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
102672,Massimiliano Edgar Rosolino,M,22,192,88,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Bronze
102899,Silke Rottenberg,F,28,174,72,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
103470,Davide Rummolo,M,22,180,75,Italy,ITA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
103532,Thomas Rupprath,M,23,182,78,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
103707,Katrin Rutschow-Stomporowski,F,25,180,79,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,Bronze
103905,Galina Mikhaylovna Rytova,F,25,175,71,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
104185,Hadi Saei Bonehkohal,M,24,182,79,Iran,IRI,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Featherweight,Bronze
104344,Asaad Said Saif,M,21,176,104.5,Qatar,QAT,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Heavyweight,Bronze
104345,Assa Djabir Sad-Guerni,M,23,187,70,Algeria,ALG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 800 metres,Bronze
104358,Rustam Saidov,M,22,188,96,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Super-Heavyweight,Bronze
104546,Birut akickien (Juoznait-),F,31,186,80,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Bronze
104923,Ulla Salzgeber (Helbing-),F,42,180,65,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
105049,Adriana Ramos Samuel,F,34,178,65,Brazil-2,BRA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
105188,Joel Snchez Guerrero,M,36,175,53,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,Bronze
105305,Kaitlin Shea Sandeno (-Hogan),F,17,168,54,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 800 metres Freestyle,Bronze
105385,Sandra Tavares Pires Nascimento,F,27,174,64,Brazil-2,BRA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
105417,Monica Sandve (-Langeland),F,26,168,62,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
105681,Salvatore Sanzo,M,24,178,73,Italy,ITA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Team",Bronze
105691,Aleksandar api,M,22,188,100,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
105873,Andrea Sartoretti,M,29,194,88,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
105881,Nicola Sartori,M,24,188,85,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,Bronze
106154,Christoph Sauser,M,24,181,65,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",Bronze
106161,Dmitry Ivanovich Sautin,M,26,172,65,Russia,RUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Springboard,Bronze
106161,Dmitry Ivanovich Sautin,M,26,172,65,Russia,RUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Platform,Bronze
106231,Dejan Savi,M,25,190,120,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
106399,"Nataliya Vyacheslavovna ""Natasha"" Sazanovich",F,27,178,70,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,Bronze
106416,Herdis Birgitte Sttem (-Jomaas),F,22,178,70,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
106452,Ylenia Scapin,F,25,166,70,Italy,ITA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Middleweight,Bronze
106767,"Fernando ""Xuxa"" de Queiroz Scherer",M,25,193,85,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
107826,Ren Schwall,M,29,183,73,Germany,GER,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,Bronze
107912,"Melissa C. ""Missy"" Schwen-Ryan",F,28,172,65,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Bronze
107925,Tasha Schwikert-Warren,F,15,NA,NA,United States,USA,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Bronze
108309,Guenter H. Seidel,M,39,187,79,United States,USA,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
108441,Monica Seles,F,26,179,70,United States,USA,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,Bronze
108848,Adam Dariusz Seroczyski,M,26,188,84,Poland,POL,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
109425,Roman Anatoliyovych Shchurenko,M,23,188,82,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Long Jump,Bronze
109562,Sheng Zetian,M,27,164,58,China,CHN,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Bronze
109649,Dmitry Stepanovich Shevchenko,M,32,194,96,Russia,RUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Individual",Bronze
110566,Edvaldo Valrio da Silva Filho,M,22,194,78,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
110590,"Silvia Andrea ""Silvinha"" Santos Luz",F,25,173,66,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze
110688,Dorel Simion,M,23,172,67,Romania,ROU,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Welterweight,Bronze
110842,Ann Simons,F,20,161,48,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,Bronze
111306,Clarinda Maria Sinnige,F,27,179,75,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Bronze
111417,Ramnas ikauskas,M,22,198,95,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Bronze
111501,Maria Johanna Sjberg,F,22,178,66,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
111630,Nika Skelin,M,22,200,103,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
111631,Sinia Skelin,M,26,196,92,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
111880,Winarni Binti Slamet,F,24,155,51,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Featherweight,Bronze
112000,Roman Andreyevich Sludnov,M,20,188,74,Russia,RUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
112020,Olga Anatolyevna Slyusareva,F,31,168,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Points Race,Bronze
112030,Hanneke Smabers,F,26,164,52,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Bronze
112031,Minke Smabers (-Smeets),F,21,158,49,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Bronze
112034,Aydyn Smagulov,M,23,161,60,Kyrgyzstan,KGZ,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Extra-Lightweight,Bronze
112483,Tomislav Smoljanovi,M,23,190,91,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Bronze
112507,Yelena Yuryevna Smurova,F,26,166,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
112664,Marta de Souza Sobral,F,36,190,74,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Bronze
112830,Beata Sokoowska-Kulesza,F,26,160,59,Poland,POL,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
113079,Son Min-Han,M,25,179,85,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
113127,Song Jin-U,M,34,180,75,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Bronze
113163,Darius Songaila,M,22,204,110,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Bronze
113274,Hanna Valerivna Sorokina,F,24,168,56,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Springboard,Bronze
113323,Aleksandar otar,M,36,196,102,Serbia and Montenegro,SCG,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,Bronze
113354,Yuliya Vladimirovna Sotnikova,F,29,170,60,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
113612,Else-Marthe Srlie Lybekk,F,22,177,76,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
113668,Torsten Spanneberg,M,25,202,88,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
113997,Daniel Sproule,M,26,180,76,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
114137,Jay Jason Stacy,M,32,184,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
114585,Bryan Steel,M,31,174,70,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
114701,Britta Steffen,F,16,180,60,Germany,GER,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
114722,Kerstin Stegemann,F,22,170,68,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
114939,Harald Stenvaag,M,47,182,90,Norway,NOR,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze
115145,"Geoffrey Peter ""Geoff"" Stewart",M,26,200,90,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
115149,James Alexander Stewart,M,26,200,92,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
115408,Espen Stokkeland,M,32,182,92,Norway,NOR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Three Person Keelboat,Bronze
115452,Saulius tombergas,M,26,204,100,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Bronze
116048,Yury Viktorovich Styopkin,M,28,193,100,Russia,RUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Heavyweight,Bronze
116691,Khassaraporn Suta,F,28,150,57,Thailand,THA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,Bronze
116854,Malin Erika Helena Svahnstrm (-Borensj),F,20,169,60,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
117194,Volodymyr Petrovych Sydorenko,M,23,164,51,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Flyweight,Bronze
117321,Gabriela Szabo (-Gyngyssy),F,24,158,42,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",Bronze
117832,Jacinthe Taillon,F,23,167,57,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
118239,Al-Tahar Al-Tamsamani,M,20,175,60,Morocco,MAR,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Featherweight,Bronze
118335,Masami Tanaka,F,21,164,58,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
118537,Nelson Antonio Tapia Ros,M,33,175,73,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
118572,Ruslana Oleksivna Taran,F,29,164,54,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Two Person Dinghy,Bronze
118596,Maksim Vladimirovich Tarasov,M,29,194,80,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Pole Vault,Bronze
118747,Reidun Tatham,F,22,172,61,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
118905,Jermain Lee Taylor,M,22,183,71,United States,USA,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Middleweight,Bronze
119015,Margje Josepha Teeuwen (-Stenders),F,26,164,59,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Bronze
119112,Rodrigo lvaro Tello Valenzuela,M,20,170,68,Chile,CHI,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Bronze
119174,Martin Tenk,M,28,175,90,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Free Pistol, 50 metres",Bronze
